"","keyword","video","parent_video","current_depth","title","width","height","duration","pubdate","channel","likes","dislikes","viewes","rating","reco_count","fetch_time","reco_list","elapsed","recoveredChannel","channel_title","Bias","positive","negative","sentiment","sentiment_ratio","lgpp","nrc_el","topic","Flesch","ARI","Flesch.Kincaid"
"726","Lindsey Graham","tD7SOdcpR90","RgnVX4PcZtI",5,"Tom Bilyeu Best Motivational Speech 2020 | EYE-OPENING VIDEO - YouTube",1920,1080,483,"2020-07-19","UCv2_Bqnheogf67QPku1A45w",963,11,35878,4.9548254,0,"2021-06-11 02:52:42","",2.451834,"UCv2_Bqnheogf67QPku1A45w","","",65,24,"positive",2.70833333333333,"CULTURE","positive","society",-1401.32855978261,734.293125,574.402364130435
"727","Lindsey Graham","CuEfEv0OlsY","Pk5BrWFdv44",5,"Peter Dinklage '91 Addresses Bennington College's Class of 2012 - YouTube",1920,1080,1699,"2012-06-05","UCvh0fyN3HkXf28LPP3aD97A",-1,161,949759,4.9552717,0,"2021-06-11 02:55:52","",0.439843,"UCvh0fyN3HkXf28LPP3aD97A","","",123,63,"positive",1.95238095238095,"VALUES","positive","politics",-2646.40462051092,1348.10007404665,1053.38333950389
"728","Lindsey Graham","NrF91EOuSKQ","JsixlWBFTs4",5,"Dr Gabor Maté | “90% of people are addicts; 10% are lying to themselves” - YouTube",1920,1080,1193,"2021-06-08","UCUuIQgNLG3xkqftlUtuFosw",85,-1,1925,5,0,"2021-06-11 02:56:50","",2.373449,"UCUuIQgNLG3xkqftlUtuFosw","How To Academy Mindset","",130,175,"negative",0.742857142857143,"CULTURE","negative","society",-3103.85209923664,1570.80771946565,1227.24162849873
"729","Lindsey Graham","gdaYzsyZJUw","iXLoWIMYzEs",5,"James Rebanks speaking at the CRT 25th Anniversary Conference - YouTube",1920,1080,1408,"2018-11-26","UCSeIa07pkdqHwt2RQgP_qYA",13,-1,659,5,0,"2021-06-11 02:57:34","",2.496357,"UCSeIa07pkdqHwt2RQgP_qYA","","",244,121,"positive",2.01652892561983,"RURAL","anticipation","society",-2438.05207306073,1245.25476849068,973.021985367809
"730","Lindsey Graham","tiNCtzgfrrY","e3FfL46OzYI",4,"Kobe Bryant's Life Advice Will Change Your Future (MUST WATCH) - YouTube",1920,1080,645,"2020-01-26","UCHbq_l1qnuomfJCYQTsWf_Q",-1,-1,2682880,4.962749,5,"2021-06-11 02:58:40","9AJresgcDjg,RgnVX4PcZtI,Da-v4--Qn0U,e3FfL46OzYI,61YEdGZrqSc",2.652208,"UCHbq_l1qnuomfJCYQTsWf_Q","Motivation Madness","",89,46,"positive",1.93478260869565,"URBAN","sadness","politics",-1786.67461248654,926.245226049516,724.043562970936
"731","Lindsey Graham","9AJresgcDjg","tiNCtzgfrrY",5,"Listen To This and Change Yourself | Kobe Bryant (Eye Opening Speech) - YouTube",1920,1080,628,"2020-01-28","UCHbq_l1qnuomfJCYQTsWf_Q",-1,-1,3783373,4.9655309,0,"2021-06-11 02:58:42","",2.567733,"UCHbq_l1qnuomfJCYQTsWf_Q","Motivation Madness","",119,39,"positive",3.05128205128205,"CULTURE","positive","politics",-895.104820061256,487.318683001531,381.443586013272
"732","Lindsey Graham","Da-v4--Qn0U","tiNCtzgfrrY",5,"30 Minutes That Will Change Your Perspective on Life | Kobe Bryant Motivation - YouTube",1280,720,1991,"2018-11-26","UCHbq_l1qnuomfJCYQTsWf_Q",-1,874,2539342,4.9533467,0,"2021-06-11 02:58:50","",4.783259,"UCHbq_l1qnuomfJCYQTsWf_Q","Motivation Madness","",343,138,"positive",2.48550724637681,"URBAN","sadness","politics",-6491.40951016636,3243.33890018484,2531.47441158349
"733","Lindsey Graham","Wo3m35PquOo","cHeMT7gsHpU",5,"""DON'T WASTE YOUR TIME!"" (how to reinvent yourself in 2021) - Jordan Peterson Motivation - YouTube",1920,1080,4051,"2021-01-04","UCfCAy6CkaliVqbwqKT2VSYw",-1,346,587181,4.8933825,0,"2021-06-11 02:59:46","",6.315076,"UCfCAy6CkaliVqbwqKT2VSYw","SUCCESS CHASERS","",697,446,"positive",1.5627802690583,"CULTURE","negative","society",NA,NA,NA
"734","Lindsey Graham","dQSjHAdkuss","fnM7NRCIwjE",5,"You Need To Move Forward! Stop Wasting Your LIFE - Jordan Peterson Motivation - YouTube",1920,1080,556,"2021-01-11","UCfCAy6CkaliVqbwqKT2VSYw",-1,32,75148,4.9428062,0,"2021-06-11 03:00:07","",7.627469,"UCfCAy6CkaliVqbwqKT2VSYw","SUCCESS CHASERS","",66,105,"negative",0.628571428571429,"CULTURE","negative","society",-1476.01934938191,768.186857514639,600.968041639558
"735","Lindsey Graham","6vHhgw0n8t0","fnM7NRCIwjE",5,"Truth About The ""EVIL"" 1% of Society (secret behind the 80/20 rule) - Jordan Peterson Motivation - YouTube",1920,1080,765,"2020-11-19","UCfCAy6CkaliVqbwqKT2VSYw",-1,413,630880,4.881958,0,"2021-06-11 03:00:16","",6.382489,"UCfCAy6CkaliVqbwqKT2VSYw","SUCCESS CHASERS","",132,100,"positive",1.32,"ECONOMY","positive","society",-2040.7539055794,1047.76075822604,818.856785884597
"736","Lindsey Graham","3J-4MvNjrRQ","Z7NFZ7b_67M",5,"How To Become A Better Person (55 minutes for a better future) - Jordan Peterson Motivation - YouTube",1920,1080,3309,"2020-12-14","UCfCAy6CkaliVqbwqKT2VSYw",-1,132,278556,4.9109912,0,"2021-06-11 03:00:49","",10.764593,"UCfCAy6CkaliVqbwqKT2VSYw","SUCCESS CHASERS","",754,390,"positive",1.93333333333333,"CULTURE","negative","society",NA,NA,NA
"737","Lindsey Graham","QBLMP9PtzHg","Z7NFZ7b_67M",5,"""BECOMING A MAN"" (a guide for a better future for lost young men) - Jordan Peterson - YouTube",1920,1080,671,"2020-11-05","UCfCAy6CkaliVqbwqKT2VSYw",-1,187,459081,4.9532938,0,"2021-06-11 03:01:07","",10.988685,"UCfCAy6CkaliVqbwqKT2VSYw","SUCCESS CHASERS","",139,65,"positive",2.13846153846154,"CULTURE","negative","society",-1886.12408320493,972.076009244992,760.024848484848
"738","Lindsey Graham","6FM_hnVObVQ","lJX7OPxWVvg",5,"Why You Need To Move FORWARD Everyday - Jordan Peterson - YouTube",1920,1080,666,"2020-09-14","UCfCAy6CkaliVqbwqKT2VSYw",-1,69,144999,4.9399738,0,"2021-06-11 03:01:31","",2.631015,"UCfCAy6CkaliVqbwqKT2VSYw","SUCCESS CHASERS","",98,91,"positive",1.07692307692308,"CULTURE","negative","society",-1986.68382352941,1019.82272058824,797.154705882353
"739","Lindsey Graham","5EASVjWNCtg","lJX7OPxWVvg",5,"IN FILTH IT WILL BE FOUND (the key to improving yourself) - Jordan Peterson Motivation - YouTube",1920,1080,711,"2020-11-12","UCfCAy6CkaliVqbwqKT2VSYw",-1,63,128827,4.9494181,0,"2021-06-11 03:01:37","",6.274163,"UCfCAy6CkaliVqbwqKT2VSYw","SUCCESS CHASERS","",114,97,"positive",1.17525773195876,"CULTURE","negative","society",-2039.99670633032,1048.88293669681,819.744883388862
"740","Lindsey Graham","ntE0BYPbeAA","h42xmOnJdKQ",4,"Ryan Grim EXCLUSIVE: Bernie Sanders Staff Came Within Minutes Of BLOWING UP His Campaign - YouTube",480,360,782,"2021-06-01","UCPWXiRWZ29zrxPFIQT7eHSA",-1,-1,103562,3.8968382,5,"2021-06-11 03:02:26","Ko5Ywins23Q,RwTfC2WumZ4,rC2BZWshSwY,n6ssTsiAbW8,mThWJFGy9-I",3.90507,"UCPWXiRWZ29zrxPFIQT7eHSA","The Hill","C",84,90,"negative",0.933333333333333,"INSTITUTIONS","trust","military",-2433.59136638452,1240.23177750907,969.046029826683
"741","Lindsey Graham","RwTfC2WumZ4","ntE0BYPbeAA",5,"#129 | Krystal Ball and Saagar Are Leaving Rising. Here’s What’s Next - YouTube",480,360,4347,"2021-06-01","UC3O3P7AsOC17INXR5L2APHQ",-1,206,282477,4.9373574,0,"2021-06-11 03:02:31","",2.374968,"UC3O3P7AsOC17INXR5L2APHQ","","",891,266,"positive",3.34962406015038,"INSTITUTIONS","anger","economy",NA,NA,NA
"742","Lindsey Graham","rC2BZWshSwY","ntE0BYPbeAA",5,"Ryan Grim: House Progressives Have LEVERAGE, Here’s Why - YouTube",480,360,674,"2021-06-10","UCPWXiRWZ29zrxPFIQT7eHSA",530,101,12994,4.3597465,0,"2021-06-11 03:02:34","",2.484638,"UCPWXiRWZ29zrxPFIQT7eHSA","The Hill","C",111,44,"positive",2.52272727272727,"INSTITUTIONS","trust","military",-2083.86707865169,1067.67238764045,834.558895131086
"743","Lindsey Graham","n6ssTsiAbW8","ntE0BYPbeAA",5,"Ryan Grim: Explaining The Class War Over Wages And Inflation - YouTube",480,360,779,"2021-06-07","UCPWXiRWZ29zrxPFIQT7eHSA",-1,228,25388,4.3545647,0,"2021-06-11 03:02:36","",2.818123,"UCPWXiRWZ29zrxPFIQT7eHSA","The Hill","C",85,77,"positive",1.1038961038961,"ECONOMY","positive","economy",-2385.81320870994,1216.44184059162,950.70582580115
"744","Lindsey Graham","9xaUk1B2pCo","h42xmOnJdKQ",4,"Emily Jashinsky: NYT BOTCHES dispatch on local culture war blow-up - YouTube",480,360,641,"2021-06-01","UCPWXiRWZ29zrxPFIQT7eHSA",-1,394,50412,4.2839618,5,"2021-06-11 03:02:42","lrWFmm29HzA,RwTfC2WumZ4,nG1YjS9R62k,HTsRDysS56o,b1JlYZQG3lI",2.552089,"UCPWXiRWZ29zrxPFIQT7eHSA","The Hill","C",95,95,"positive",1,"INSTITUTIONS","anger","military",-1887.55210743802,968.358615702479,757.49132231405
"745","Lindsey Graham","nG1YjS9R62k","9xaUk1B2pCo",5,"Glenn Greenwald: Defense budget is spent 'spying on American citizens' - YouTube",480,360,304,"2021-06-04","UCXIJgqnII2ZOINSWNOGFThA",-1,35,43258,4.9335546,0,"2021-06-11 03:02:49","",2.664093,"UCXIJgqnII2ZOINSWNOGFThA","Fox News","R",25,35,"negative",0.714285714285714,"INSTITUTIONS","trust","military",62.5251141552511,8.84905153294194,8.85624266144814
"746","Lindsey Graham","HTsRDysS56o","9xaUk1B2pCo",5,"Emily Jashinsky: Why The Left Actually LOVES The Culture War - YouTube",480,360,804,"2021-06-03","UCPWXiRWZ29zrxPFIQT7eHSA",-1,734,41285,3.6078711,0,"2021-06-11 03:02:52","",2.735776,"UCPWXiRWZ29zrxPFIQT7eHSA","The Hill","C",134,98,"positive",1.36734693877551,"INSTITUTIONS","anger","military",-2456.67916167665,1252.3054251497,978.228582834331
"747","Lindsey Graham","7pQamsGGPXY","lrWFmm29HzA",5,"Krystal & Saagar: Jon Stewart SHAMES Congress AGAIN For Not Passing 'Burn Pits' Veterans Healthcare - YouTube",480,360,288,"2021-04-14","UCPWXiRWZ29zrxPFIQT7eHSA",-1,78,205195,4.9579968,0,"2021-06-11 03:03:09","",4.159659,"UCPWXiRWZ29zrxPFIQT7eHSA","The Hill","C",39,34,"positive",1.14705882352941,"INSTITUTIONS","anger","military",-855.122820236814,463.395500538213,363.321291711518
"748","Lindsey Graham","-fIGTX09zhc","RwTfC2WumZ4",5,"Breaking Points: Why Krystal and Saagar Going Independent Matters - YouTube",1920,1080,446,"2021-06-08","UClY3NEKINpC_fwJks2ZNItQ",-1,17,21528,4.9337878,0,"2021-06-11 03:03:24","",2.245923,"UClY3NEKINpC_fwJks2ZNItQ","","",84,35,"positive",2.4,"INSTITUTIONS","anger","economy",-1347.74295454545,703.570980113636,551.028863636364
"749","Lindsey Graham","yB430Hk1NdQ","Dzed-wt4XkI",5,"Panel: MSNBC Ratings PLUNGE As Cable News Fails To Meet The Moment - YouTube",480,360,512,"2021-05-21","UCPWXiRWZ29zrxPFIQT7eHSA",-1,273,139203,4.7963448,0,"2021-06-11 03:04:00","",2.532284,"UCPWXiRWZ29zrxPFIQT7eHSA","The Hill","C",70,42,"positive",1.66666666666667,"INSTITUTIONS","anger","economy",-1602.33778111846,830.850078171978,649.888839446783
"750","Lindsey Graham","A4KdZ7qb3_M","Dzed-wt4XkI",5,"Panel: CNN Ratings Drop 60 PERCENT In Key Demo - YouTube",480,360,488,"2021-04-23","UCPWXiRWZ29zrxPFIQT7eHSA",-1,260,187564,4.8316879,0,"2021-06-11 03:04:03","",2.545552,"UCPWXiRWZ29zrxPFIQT7eHSA","The Hill","C",65,29,"positive",2.24137931034483,"INSTITUTIONS","anger","economy",-1654.18803135888,859.214146341463,671.778153310105
"751","Lindsey Graham","msa3bVPRGIc","Dzed-wt4XkI",5,"Panel: CNN Can’t Crack 1 Million Viewers, Is It End Of An Era? - YouTube",480,360,537,"2021-05-28","UCPWXiRWZ29zrxPFIQT7eHSA",-1,384,353086,4.8681884,0,"2021-06-11 03:04:08","",2.731144,"UCPWXiRWZ29zrxPFIQT7eHSA","The Hill","C",68,23,"positive",2.95652173913043,"INSTITUTIONS","anger","economy",-1668.844375,863.522413194445,675.312986111111
"752","Lindsey Graham","wsCCcCNjJ28","geWCmB7mZ6I",5,"Krystal Ball: Elitist NY Mayoral Candidates Have NO CLUE How Expensive Housing Is In Brooklyn - YouTube",480,360,578,"2021-05-12","UCPWXiRWZ29zrxPFIQT7eHSA",-1,152,190107,4.9065332,0,"2021-06-11 03:04:45","",4.270214,"UCPWXiRWZ29zrxPFIQT7eHSA","The Hill","C",85,40,"positive",2.125,"ECONOMY","trust","economy",-1681.91006912442,867.954919354839,679.122811059908
"753","Lindsey Graham","3BWjYsriRGU","7pQamsGGPXY",5,"Krystal and Saagar: Jon Stewart slams media in Trump era, reveals greatest regret from Daily Show - YouTube",480,360,384,"2020-06-16","UCPWXiRWZ29zrxPFIQT7eHSA",-1,495,564819,4.8801742,0,"2021-06-11 03:05:03","",2.717243,"UCPWXiRWZ29zrxPFIQT7eHSA","The Hill","C",72,33,"positive",2.18181818181818,"INSTITUTIONS","anger","military",-1238.8240797546,651.107622699387,510.00036809816
"754","Lindsey Graham","BI-_cipRbqA","7pQamsGGPXY",5,"Jon Stewart Speaks Out On Veterans Suffering From Burn Pit Exposure | TODAY - YouTube",1920,1080,197,"2021-04-13","UChDKyKQ59fYz3JO2fl0Z6sg",251,4,8681,4.9370079,0,"2021-06-11 03:05:06","",3.242406,"UChDKyKQ59fYz3JO2fl0Z6sg","TODAY","LC",19,25,"negative",0.76,"INSTITUTIONS","trust","military",65.5135593220339,7.26554176755448,8.30928571428572
"755","Lindsey Graham","_uYpDC3SRpM","7pQamsGGPXY",5,"Jon Stewart slams Congress over benefits for 9/11 first responders - YouTube",1920,1080,552,"2019-06-11","UCBi2mrWuNuyYy4gbM6fU18Q",-1,320,1458219,4.969542,0,"2021-06-11 03:05:08","",2.229021,"UCBi2mrWuNuyYy4gbM6fU18Q","ABC News","LC",39,55,"negative",0.709090909090909,"INSTITUTIONS","disgust","military",-159.983462990937,122.73503021148,97.2460297079557
"756","Lindsey Graham","u33C3K0rSOU","7pQamsGGPXY",5,"NY's Ron Kim: Cuomo FORCED To Repeal His Own Corrupt Nursing Home Legislation - YouTube",480,360,312,"2021-04-14","UCPWXiRWZ29zrxPFIQT7eHSA",-1,26,59776,4.9543257,0,"2021-06-11 03:05:13","",2.585533,"UCPWXiRWZ29zrxPFIQT7eHSA","The Hill","C",53,21,"positive",2.52380952380952,"INSTITUTIONS","trust","military",-814.800148063781,439.424829157175,345.027266514806
"757","Lindsey Graham","96et8ZGsxJY","kYpiK3W-g_0",5,"Nuclear Waste Is Manageable. We Just Have To Do It. | Random Thursday - YouTube",1920,1080,1061,"2021-06-10","UC-2YHgc363EdcusLIBbgxzg",-1,126,124318,4.9565067,0,"2021-06-11 03:05:48","",0.599394,"UC-2YHgc363EdcusLIBbgxzg","Joe Scott","",114,103,"positive",1.10679611650485,"INSTITUTIONS","anticipation","diplomacy",-3569.16640633685,1798.28457476376,1404.92988882713
"758","Lindsey Graham","k3ABoDKp8gI","uSX8mZr_b3g",5,"Noel Gallagher calls Prince Harry a 'woke snowflake' - YouTube",480,360,290,"2021-06-10","UCO0akufu9MOzyz3nvGIXAAw",826,39,10615,4.819653,0,"2021-06-11 03:07:09","",2.361582,"UCO0akufu9MOzyz3nvGIXAAw","Sky News Australia","C",37,23,"positive",1.60869565217391,"VALUES","positive","politics",-839.867704918033,456.325573770492,357.715519125683
"759","Lindsey Graham","qWRHPPtPAZY","mThWJFGy9-I",3,"Saagar and Ryan Grim: New UFO Video CONFIRMED - YouTube",480,360,233,"2021-05-31","UCPWXiRWZ29zrxPFIQT7eHSA",-1,-1,787407,4.7716889,5,"2021-06-11 03:08:38","h42xmOnJdKQ,t8a_wKO-uVs,DFPUq_nE_Hs,_TtifTBVk_8,C4T6KTzL7ww",2.621035,"UCPWXiRWZ29zrxPFIQT7eHSA","The Hill","C",16,12,"positive",1.33333333333333,"INSTITUTIONS","trust","military",-664.190816326531,367.133632653061,288.495102040816
"760","Lindsey Graham","N5K2ELHuPdY","t8a_wKO-uVs",5,"Winnipeg Mayor Bowman outlines his concerns with Premier Pallister's vaccination cards - YouTube",1920,1080,267,"2021-06-08","UCi7Zk9baY1tvdlgxIML8MXg",31,60,2710,2.3626373,0,"2021-06-11 03:09:00","",2.511376,"UCi7Zk9baY1tvdlgxIML8MXg","CTV News","",27,13,"positive",2.07692307692308,"INSTITUTIONS","trust","military",54.9159905516611,11.209456720512,11.2404236513258
"761","Lindsey Graham","fwIr_6ME0P4","t8a_wKO-uVs",5,"Former Pentagon official: Real question is, what are we really dealing with? - YouTube",1920,1080,336,"2021-05-28","UCupvZG-5ko_eiXAupbDfxWw",-1,377,381198,4.797121,0,"2021-06-11 03:09:08","",2.571212,"UCupvZG-5ko_eiXAupbDfxWw","CNN","L",39,9,"positive",4.33333333333333,"INSTITUTIONS","trust","military",58.279,10.0710857142857,10.4540317460317
"762","Lindsey Graham","C4T6KTzL7ww","qWRHPPtPAZY",4,"Is There Evidence Of Alien Life Already? | UFO Conclusion | Spark - YouTube",1920,1080,2743,"2020-11-27","UCMV3aTOwUtG5vwfH9_rzb2w",-1,-1,1142465,4.6248002,5,"2021-06-11 03:09:47","r-uiKJvdzzk,nNtR5da5LIE,ThDYazipjSI,RizozLy8kbM,xWVA6TeUKYU",6.017915,"UCMV3aTOwUtG5vwfH9_rzb2w","Spark","",261,200,"positive",1.305,"CULTURE","anticipation","society",-7267.58997237569,3619.91527762431,2825.56005524862
"763","Lindsey Graham","1bqOOyMjCCM","sHmBv6M1B9k",5,"Pitchers cheating with sticky stuff, a breakdown - YouTube",1920,1080,668,"2021-05-29","UCl9E4Zxa8CVr2LBLD0_TaNg",-1,277,965430,4.9633002,0,"2021-06-11 03:12:53","",3.779219,"UCl9E4Zxa8CVr2LBLD0_TaNg","Jomboy Media","",80,69,"positive",1.15942028985507,"URBAN","sadness","politics",-2025.39554810914,1042.64502154141,814.727180469124
"764","Lindsey Graham","F5QYvo2_XaE","sHmBv6M1B9k",5,"Shohei Ohtani said he missed this one? | Sequence Ep. 85 - YouTube",1920,1080,522,"2021-06-10","UCBds9k2jbzHldPVEn6rSayQ",234,-1,2878,5,0,"2021-06-11 03:12:55","",2.336399,"UCBds9k2jbzHldPVEn6rSayQ","JM Baseball","",96,30,"positive",3.2,"URBAN","sadness","politics",-1788.77684747583,928.422647690655,725.330494092374
"765","Lindsey Graham","2BuOusqjlsI","sHmBv6M1B9k",5,"How Can Cole Be Caught Off Guard By Spider Tack Question? | Chris Rose IG Live w/ Trevor Plouffe - YouTube",480,360,1007,"2021-06-09","UCBds9k2jbzHldPVEn6rSayQ",625,7,17887,4.9556961,0,"2021-06-11 03:12:56","",0.506221,"UCBds9k2jbzHldPVEn6rSayQ","JM Baseball","",168,59,"positive",2.84745762711864,"URBAN","sadness","politics",-3247.10844404004,1645.78714285714,1285.23247801031
"766","Lindsey Graham","7JiR1DlyLxA","39qL7L05Wy8",5,"Catchers Mask knocks Ball out of his own glove, a breakdown - YouTube",1920,1080,201,"2021-06-02","UCl9E4Zxa8CVr2LBLD0_TaNg",-1,93,595993,4.9764376,0,"2021-06-11 03:13:28","",4.093514,"UCl9E4Zxa8CVr2LBLD0_TaNg","Jomboy Media","",23,10,"positive",2.3,"URBAN","sadness","politics",-529.686746411483,310.414210526316,242.904274322169
"767","Lindsey Graham","2ItPFcVTsNQ","RTlVsGbcG-g",5,"Watch Along with DNVR Avalanche Game 2 - YouTube",1280,720,10737,"2021-06-02","UC8aOXvlqQqMlTFvbbAarD-A",181,2,3733,4.956284,0,"2021-06-11 03:13:31","",0.415197,"UC8aOXvlqQqMlTFvbbAarD-A","","",1209,479,"positive",2.52400835073069,"URBAN","sadness","politics",NA,NA,NA
"768","Lindsey Graham","I_PVof1Oqmc","RTlVsGbcG-g",5,"What Nikola Jokicâ€™s mvp means to the Denver Nuggets, Serbia, and for Jokic | DNBA Live - YouTube",1280,720,4697,"2021-06-08","UC8aOXvlqQqMlTFvbbAarD-A",-1,-1,10683,4.9696393,0,"2021-06-11 03:13:37","",4.2591,"UC8aOXvlqQqMlTFvbbAarD-A","","",1085,271,"positive",4.00369003690037,"URBAN","sadness","politics",NA,NA,NA
"769","Lindsey Graham","dY2DWnBSOvw","RTlVsGbcG-g",5,"Our favorite picks for Colorado Avalanche - Vegas Golden Knights Game 6 l DNVR Bets Daily - YouTube",1280,720,1495,"2021-06-10","UC8aOXvlqQqMlTFvbbAarD-A",6,-1,252,5,0,"2021-06-11 03:13:46","",6.49358,"UC8aOXvlqQqMlTFvbbAarD-A","","",237,73,"positive",3.24657534246575,"URBAN","sadness","politics",-4293.07370669746,2161.88569976905,1687.74963048499
"770","Lindsey Graham","8EOshMLrUFY","nvlT3gyPOiw",4,"What should the Cleveland Indians new team name be? - YouTube",1920,1080,408,"2020-07-07","UCl9E4Zxa8CVr2LBLD0_TaNg",-1,416,39846,3.8306396,5,"2021-06-11 03:13:47","o3YvhGmvXZA,WTpg4q7AmyU,WEhPFr56VPs,39qL7L05Wy8,fKzQMOBtsGM",0.675576,"UCl9E4Zxa8CVr2LBLD0_TaNg","Jomboy Media","",54,26,"positive",2.07692307692308,"URBAN","sadness","politics",-1062.91657894737,568.413973684211,444.722631578947
"771","Lindsey Graham","o3YvhGmvXZA","8EOshMLrUFY",5,"138 | Lance Lynn Thought He Blew the 2011 World Series - YouTube",1920,1080,3357,"2020-05-01","UCeQ5xiPb9TMpTQIjcscvBRg",115,-1,3510,5,0,"2021-06-11 03:13:47","",0.553523,"UCeQ5xiPb9TMpTQIjcscvBRg","","",665,178,"positive",3.73595505617978,"URBAN","sadness","politics",-1376.25170726871,725.580605547458,567.395603082397
"772","Lindsey Graham","WTpg4q7AmyU","8EOshMLrUFY",5,"MLB The Dynasty That Almost Was (1990's Indians) - YouTube",1920,1080,4105,"2020-12-30","UCfnsKO7hcb096JyusdfD8ww",-1,49,180905,4.8664851,0,"2021-06-11 03:13:52","",4.800961,"UCfnsKO7hcb096JyusdfD8ww","cacable7","",470,301,"positive",1.56146179401993,"URBAN","sadness","politics",-3652.50443541836,1844.38784457081,1440.15451936095
"773","Lindsey Graham","WEhPFr56VPs","8EOshMLrUFY",5,"Jason Kipnis hits a walk off homer vs the Royals and the Indians celebrate, a breakdown - YouTube",1920,1080,120,"2019-06-25","UCl9E4Zxa8CVr2LBLD0_TaNg",-1,37,167652,4.9636273,0,"2021-06-11 03:13:55","",3.044583,"UCl9E4Zxa8CVr2LBLD0_TaNg","Jomboy Media","",33,18,"positive",1.83333333333333,"VALUES","sadness","politics",-308.617669172932,197.618270676692,155.428020050125
"774","Lindsey Graham","fKzQMOBtsGM","8EOshMLrUFY",5,"341 | Sticky Stuff, Rays Pitching, and Kluber's Resurgence with Eno Sarris - YouTube",1920,1080,3671,"2021-05-26","UCeQ5xiPb9TMpTQIjcscvBRg",423,7,13010,4.9348836,0,"2021-06-11 03:14:06","",0.576429,"UCeQ5xiPb9TMpTQIjcscvBRg","","",541,237,"positive",2.28270042194093,"URBAN","sadness","politics",NA,NA,NA
"775","Lindsey Graham","moFjt0UEH7M","XcejrnpyUz0",5,"Umps get big pitch wrong then eject the wrong coach, a breakdown - YouTube",1920,1080,235,"2021-06-08","UCl9E4Zxa8CVr2LBLD0_TaNg",-1,240,734393,4.9515276,0,"2021-06-11 03:14:26","",2.393221,"UCl9E4Zxa8CVr2LBLD0_TaNg","Jomboy Media","",23,23,"positive",1,"URBAN","sadness","politics",-745.194427207637,415.769260143198,325.381551312649
"776","Lindsey Graham","Y16a4x2WaRo","eF1JoQIxwF0",2,"Chris Harrison Exits ""Bachelor"" Franchise | The View - YouTube",480,360,492,"2021-06-09","UCeH6qE4V7n5tVwP7NkdrtJg",641,88,53797,4.5171466,5,"2021-06-11 03:17:06","-FGXQSa82mo,IBptJR8aKqE,qSWRq-6KfdQ,71TMeC7xQp0,KrHAPAu35zs",2.269099,"UCeH6qE4V7n5tVwP7NkdrtJg","The View","",50,26,"positive",1.92307692307692,"VALUES","anger","politics",77.355786752312,4.8182860689718,5.79438841055077
"777","Lindsey Graham","-FGXQSa82mo","Y16a4x2WaRo",3,"Michael Strahan Discusses Celeb Lineup on “The $100,000 Pyramid” and Tooth Gap Prank | The View - YouTube",1920,1080,541,"2021-06-09","UCeH6qE4V7n5tVwP7NkdrtJg",371,11,33243,4.8848166,5,"2021-06-11 03:17:08","8nmTlbm4Xpw,ie89JKrVAn8,9ciVHmybP3k,an_VqjijlmE,qSWRq-6KfdQ",2.441454,"UCeH6qE4V7n5tVwP7NkdrtJg","The View","",76,29,"positive",2.62068965517241,"VALUES","positive","politics",89.5298597059781,1.85482615590225,3.6834638635561
"778","Lindsey Graham","8nmTlbm4Xpw","-FGXQSa82mo",4,"Fran Drescher on ""The Nanny"" Broadway Musical, Cancer Schmancer's FranJam Event | The View - YouTube",1920,1080,393,"2021-06-09","UCeH6qE4V7n5tVwP7NkdrtJg",486,9,25242,4.9272728,5,"2021-06-11 03:17:11","F0CInaHj2cw,UbJN0eXW5zg,Nh8oOGklDCk,81CrgRhbivM,N8PqHFqEduM",2.203752,"UCeH6qE4V7n5tVwP7NkdrtJg","The View","",48,12,"positive",4,"VALUES","disgust","politics",71.5240123700487,5.72546519278853,6.91215949467035
"779","Lindsey Graham","F0CInaHj2cw","8nmTlbm4Xpw",5,"Ricky Martin’s Daughter Doesn’t Let Him Sing - YouTube",1920,1080,396,"2021-06-07","UCp0hYYBW6IMayGgR-WeoCvQ",-1,130,352944,4.9259048,0,"2021-06-11 03:17:13","",2.401212,"UCp0hYYBW6IMayGgR-WeoCvQ","TheEllenShow","",88,39,"positive",2.25641025641026,"VALUES","joy","politics",93.7144168653451,0.294824128808912,1.88254896197351
"780","Lindsey Graham","Nh8oOGklDCk","8nmTlbm4Xpw",5,"Fran Drescher Reveals 'The Nanny' Musical Is In The Works - YouTube",1920,1080,769,"2020-12-08","UCmSQ47G2NHhcjRAm9Px6R3g",653,5,23419,4.969605,0,"2021-06-11 03:17:20","",2.968796,"UCmSQ47G2NHhcjRAm9Px6R3g","The Kelly Clarkson Show","",168,30,"positive",5.6,"VALUES","joy","politics",69.8971436561202,10.0569734739533,9.67937200383509
"781","Lindsey Graham","81CrgRhbivM","8nmTlbm4Xpw",5,"Fran Drescher Shares Tools for Dealing With Trauma | Impact Theory - YouTube",1920,1080,3249,"2020-04-07","UCnYMOamNKLGVlJgRUbamveA",-1,125,92535,4.7662458,0,"2021-06-11 03:17:25","",4.532232,"UCnYMOamNKLGVlJgRUbamveA","Tom Bilyeu","",391,194,"positive",2.01546391752577,"CULTURE","anticipation","society",-7277.21601432309,3628.71629803057,2832.11968048478
