keyword,video,parent_video,current_depth,title,width,height,duration,pubdate,channel,likes,dislikes,viewes,rating,reco_count,fetch_time,reco_list,elapsed
NRA,OU21H6-Y6Y8,vA3DjgnXVuU,5,Trevor Chats with a French Audience Member | The Daily Show - YouTube,1920,1080,225,2018-05-21,UCwWhs_6x42TyRM4Wstoq8HA,-1,-1,5598538,4.9397216,0,2021-03-21 23:36:24,,2.13268
NRA,ktdMZcms1QY,nWqLmYKZdvg,4,Jaboukie Young-White Makes the Case for Climate Change “Preparations” | The Daily Show - YouTube,1920,1080,165,2019-02-17,UCwWhs_6x42TyRM4Wstoq8HA,-1,212,334089,4.9103308,5,2021-03-21 23:36:26,"Zomqoshu3tg,YK8gYBo54uA,-XHqOD-_-kk,mVTTsxVmxxU,FYSuORwECFI",2.164803
NRA,Zomqoshu3tg,ktdMZcms1QY,5,The Green New Deal | The Daily Show - YouTube,1920,1080,69,2019-02-13,UCwWhs_6x42TyRM4Wstoq8HA,-1,321,263540,4.8241096,0,2021-03-21 23:36:29,,2.64835
NRA,YK8gYBo54uA,ktdMZcms1QY,5,"It’s 2019, and the U.S. President Still Thinks a Cold Snap Disproves Global Warming | The Daily Show - YouTube",1920,1080,400,2019-01-30,UCwWhs_6x42TyRM4Wstoq8HA,-1,-1,3304613,4.9001532,0,2021-03-21 23:36:31,,2.27352
NRA,-XHqOD-_-kk,ktdMZcms1QY,5,Your Moment of Them: The Best of Jaboukie Young-White | The Daily Show - YouTube,1920,1080,1273,2019-08-21,UCwWhs_6x42TyRM4Wstoq8HA,-1,734,992088,4.8638725,0,2021-03-21 23:36:33,,2.16143
NRA,mVTTsxVmxxU,ktdMZcms1QY,5,Trevor and Jaboukie Young-White Discuss Amazon’s Move to NYC | The Daily Show - YouTube,1920,1080,258,2018-11-15,UCwWhs_6x42TyRM4Wstoq8HA,-1,294,474272,4.8884993,0,2021-03-21 23:36:36,,2.402473
NRA,FYSuORwECFI,ktdMZcms1QY,5,Trump’s Undocumented Housekeeper & The Credit Card-Only Craze | The Daily Show - YouTube,1920,1080,470,2018-12-06,UCwWhs_6x42TyRM4Wstoq8HA,-1,-1,2808043,4.8727999,0,2021-03-21 23:36:38,,2.201954
NRA,-XHqOD-_-kk,nWqLmYKZdvg,4,Your Moment of Them: The Best of Jaboukie Young-White | The Daily Show - YouTube,1920,1080,1273,2019-08-21,UCwWhs_6x42TyRM4Wstoq8HA,-1,734,992090,4.8638725,5,2021-03-21 23:36:42,"otnfc9rdb3Y,vEDeh82fpQM,NF-EpaJqFGk,I8oDtI_dL3Y,3-0-81q-fGo",4.062022
NRA,otnfc9rdb3Y,-XHqOD-_-kk,5,This Week's Coronavirus Updates - Week of 3/15/21 | The Daily Social Distancing Show - YouTube,1920,1080,1390,2021-03-21,UCwWhs_6x42TyRM4Wstoq8HA,-1,84,108246,4.8818564,0,2021-03-21 23:36:44,,2.266393
NRA,vEDeh82fpQM,-XHqOD-_-kk,5,The Best of Jaboukie in Quarantine | The Daily Social Distancing Show - YouTube,1920,1080,1639,2020-07-09,UCwWhs_6x42TyRM4Wstoq8HA,-1,390,431618,4.7561736,0,2021-03-21 23:36:48,,3.608109
NRA,NF-EpaJqFGk,-XHqOD-_-kk,5,Your Moment of Them: The Best of Dulcé Sloan Vol. 2 | The Daily Show - YouTube,1920,1080,1231,2019-07-11,UCwWhs_6x42TyRM4Wstoq8HA,-1,285,607041,4.8989005,0,2021-03-21 23:36:50,,2.189981
NRA,I8oDtI_dL3Y,-XHqOD-_-kk,5,Jaboukie Young-White Stand-Up - YouTube,1920,1080,351,2017-12-13,UC8-Th83bH_thdKZDJCrn88g,-1,-1,2126126,4.9011955,0,2021-03-21 23:36:53,,2.69509
NRA,3-0-81q-fGo,-XHqOD-_-kk,5,"The Best of Hasan Minhaj - Muslim Ban, Women’s Soccer & Canada | The Daily Show - YouTube",1920,1080,1210,2018-08-15,UCwWhs_6x42TyRM4Wstoq8HA,-1,-1,6239961,4.8964882,0,2021-03-21 23:36:55,,2.205796
NRA,F_7QXlXpytM,nWqLmYKZdvg,4,"""Jokes About Deaf People"" - Trevor Noah - (Nation Wild Comedy) - YouTube",1920,1080,908,2019-09-19,UC8bTQzxgvKkXDAaWkeuUlkg,-1,-1,4856665,4.9387255,5,2021-03-21 23:36:58,"EJ_Ev0Gw9ck,tcqiJAqjoxE,80ULDtPkUQg,r5yCk6Qpuv4,TBau85UzUFI",2.236355
NRA,EJ_Ev0Gw9ck,F_7QXlXpytM,5,"""Funny, Funny"" - Trevor Noah - (It's My Culture) - YouTube",1920,1080,392,2019-11-07,UC8bTQzxgvKkXDAaWkeuUlkg,-1,-1,3123956,4.9464216,0,2021-03-21 23:37:00,,2.282373
NRA,tcqiJAqjoxE,F_7QXlXpytM,5,TREVOR NOAH - Most Viewed Videos of 2020 (Various stand-up comedy special mashup) - YouTube,-1,-1,5774,2021-01-29,,-1,-1,-1,-1.0,0,2021-03-21 23:37:05,,4.441087
NRA,80ULDtPkUQg,F_7QXlXpytM,5,"""Overbooking Business Class"" - Trevor Noah - (Crazy Normal) - YouTube",1920,1080,583,2019-10-10,UC8bTQzxgvKkXDAaWkeuUlkg,-1,-1,7004900,4.9052773,0,2021-03-21 23:37:08,,3.798661
